ClientRef,OperationRef,MontantTND,DateOperation,NatureOperation,SensFlux,CanalUtilise,SecteurCommercant,DeviseTransaction
fc08d5f4-6b0a-400a-80c7-1e44b59a39a7,OP-000837,122.59,2026-09-10,DEPOSIT,,ATM,,TND
7e9308eb-2669-4dc5-a96d-b8bf509e4f87,OP-000838,132.43,2026-09-23,DEPOSIT,,POS,,TND
efaa92cf-0e87-4370-ba67-be22f07d585d,OP-000839,384.89,2026-10-11,ONLINE_PAYMENT,,MOBILE_APP,TELECOM,EUR
46249a16-3043-4206-a6eb-10182dcb4257,OP-000840,361.19,2026-09-25,ONLINE_PAYMENT,,ATM,RETAIL,EUR
023a65f7-7884-4f2c-805c-1b2cfdd790e8,OP-000841,77.6,2026-08-06,CARD_PURCHASE,,ATM,RESTAURANT,TND
8b4318d7-b169-44ad-9bb1-a5d4dcc3848e,OP-000842,363.52,2026-10-13,ONLINE_PAYMENT,,ONLINE,RETAIL,TND
2ecd0ce0-37ce-44b3-bb33-b0e719183e8a,OP-000843,53.72,2026-10-04,DEPOSIT,,MOBILE_APP,,EUR
2eb9fcac-f9f8-48bc-b186-3f087468dc42,OP-000844,84.82,2026-10-09,ONLINE_PAYMENT,,ONLINE,GROCERY,TND
023a65f7-7884-4f2c-805c-1b2cfdd790e8,OP-000845,421.82,2026-09-22,DEPOSIT,,ATM,,TND
98ea3367-2331-4fba-8dcf-6a8d2475028a,OP-000846,181.35,2026-08-20,CARD_PURCHASE,,ATM,GROCERY,TND
efaa92cf-0e87-4370-ba67-be22f07d585d,OP-000847,111.69,2026-09-28,TRANSFER,OUT,POS,,TND
1d7d8f22-0b82-43f0-a7d1-4feec5caaa97,OP-000848,255.2,2026-09-22,DEPOSIT,,POS,,TND
2eb9fcac-f9f8-48bc-b186-3f087468dc42,OP-000849,156.74,2026-08-05,SAVINGS,,ATM,,EUR
e6ee527b-2c1b-4a91-a493-714bb2bad56b,OP-000850,218.23,2026-08-11,BILL_PAYMENT,,ONLINE,,TND
4c056708-a89d-4649-aec7-069be9505175,OP-000851,259.05,2026-09-16,CARD_PURCHASE,,MOBILE_APP,E_COMMERCE,TND
d5aca640-a679-462e-ac8a-fc17aad46bae,OP-000852,370.26,2026-09-16,DEPOSIT,,POS,,TND
fc08d5f4-6b0a-400a-80c7-1e44b59a39a7,OP-000853,148.97,2026-09-25,DEPOSIT,,POS,,TND
46249a16-3043-4206-a6eb-10182dcb4257,OP-000854,186.21,2026-10-02,TRANSFER,IN,ATM,,TND
4c056708-a89d-4649-aec7-069be9505175,OP-000855,0,2026-08-07,PRODUCT_EVENT,,MOBILE_APP,,TND
023a65f7-7884-4f2c-805c-1b2cfdd790e8,OP-000856,0,2026-09-21,PRODUCT_EVENT,,ATM,,TND
2ecd0ce0-37ce-44b3-bb33-b0e719183e8a,OP-000857,140.16,2026-08-11,ONLINE_PAYMENT,,ATM,GROCERY,TND
efaa92cf-0e87-4370-ba67-be22f07d585d,OP-000858,10.72,2026-09-16,CARD_PURCHASE,,POS,GROCERY,TND
1d7d8f22-0b82-43f0-a7d1-4feec5caaa97,OP-000859,102.22,2026-08-30,ONLINE_PAYMENT,,ONLINE,E_COMMERCE,TND
6c4c71c8-cf5d-436e-ad6e-6c2a47f0637f,OP-000860,34.79,2026-10-14,SAVINGS,,ATM,,TND
caa48f29-3c8e-4100-81b5-bc72037a6324,OP-000861,150.3,2026-09-09,ONLINE_PAYMENT,,POS,TELECOM,TND
98ea3367-2331-4fba-8dcf-6a8d2475028a,OP-000862,75.55,2026-08-17,BILL_PAYMENT,,MOBILE_APP,,EUR
2320cd15-2f4f-4184-a03f-31cce81b30f2,OP-000863,587.8,2026-10-05,SAVINGS,,POS,,TND
2ecd0ce0-37ce-44b3-bb33-b0e719183e8a,OP-000864,39.09,2026-08-05,DEPOSIT,,MOBILE_APP,,TND
2320cd15-2f4f-4184-a03f-31cce81b30f2,OP-000865,317.38,2026-09-17,DEPOSIT,,POS,,TND
1d7d8f22-0b82-43f0-a7d1-4feec5caaa97,OP-000866,299.34,2026-09-14,DEPOSIT,,POS,,TND
fc08d5f4-6b0a-400a-80c7-1e44b59a39a7,OP-000867,291.49,2026-09-10,ONLINE_PAYMENT,,MOBILE_APP,FUEL,TND
98ea3367-2331-4fba-8dcf-6a8d2475028a,OP-000868,130.49,2026-09-04,DEPOSIT,,ATM,,TND
d5aca640-a679-462e-ac8a-fc17aad46bae,OP-000869,63.78,2026-09-02,BILL_PAYMENT,,ONLINE,,TND
4c056708-a89d-4649-aec7-069be9505175,OP-000870,247.34,2026-10-14,SAVINGS,,MOBILE_APP,,EUR
fc08d5f4-6b0a-400a-80c7-1e44b59a39a7,OP-000871,595.73,2026-09-17,DEPOSIT,,ATM,,TND
46249a16-3043-4206-a6eb-10182dcb4257,OP-000872,131.66,2026-08-12,BILL_PAYMENT,,ATM,,TND
8b4318d7-b169-44ad-9bb1-a5d4dcc3848e,OP-000873,416.35,2026-08-25,SAVINGS,,POS,,TND
fc08d5f4-6b0a-400a-80c7-1e44b59a39a7,OP-000874,200.77,2026-08-19,TRANSFER,OUT,POS,,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000875,22.54,2026-10-11,ONLINE_PAYMENT,,ATM,E_COMMERCE,TND
fc08d5f4-6b0a-400a-80c7-1e44b59a39a7,OP-000876,380.85,2026-08-16,TRANSFER,OUT,POS,,TND
2ecd0ce0-37ce-44b3-bb33-b0e719183e8a,OP-000877,0,2026-08-27,PRODUCT_EVENT,,MOBILE_APP,,TND
b9765fa3-eb6d-476d-b764-aea7af2b8717,OP-000878,0,2026-08-29,PRODUCT_EVENT,,POS,,TND
2101db79-89a1-414b-9b37-351d9797701b,OP-000879,0,2026-08-07,PRODUCT_EVENT,,ONLINE,,TND
4c056708-a89d-4649-aec7-069be9505175,OP-000880,146.88,2026-09-26,CARD_PURCHASE,,ONLINE,RESTAURANT,EUR
2eb9fcac-f9f8-48bc-b186-3f087468dc42,OP-000881,266.46,2026-08-14,CARD_PURCHASE,,MOBILE_APP,GROCERY,TND
efaa92cf-0e87-4370-ba67-be22f07d585d,OP-000882,0,2026-10-12,PRODUCT_EVENT,,POS,,TND
b9765fa3-eb6d-476d-b764-aea7af2b8717,OP-000883,523.17,2026-10-08,SAVINGS,,POS,,TND
023a65f7-7884-4f2c-805c-1b2cfdd790e8,OP-000884,544.53,2026-10-01,SAVINGS,,MOBILE_APP,,TND
46249a16-3043-4206-a6eb-10182dcb4257,OP-000885,70.53,2026-08-23,DEPOSIT,,ONLINE,,TND
e6ee527b-2c1b-4a91-a493-714bb2bad56b,OP-000886,147.52,2026-09-05,TRANSFER,OUT,ONLINE,,TND
e6ee527b-2c1b-4a91-a493-714bb2bad56b,OP-000887,222.89,2026-09-30,CARD_PURCHASE,,MOBILE_APP,TELECOM,TND
1d7d8f22-0b82-43f0-a7d1-4feec5caaa97,OP-000888,337.98,2026-09-08,ONLINE_PAYMENT,,ONLINE,FOOD_DELIVERY,TND
2eb9fcac-f9f8-48bc-b186-3f087468dc42,OP-000889,126.66,2026-08-13,SAVINGS,,ONLINE,,TND
7e9308eb-2669-4dc5-a96d-b8bf509e4f87,OP-000890,357.25,2026-10-02,SAVINGS,,ATM,,TND
b9765fa3-eb6d-476d-b764-aea7af2b8717,OP-000891,0,2026-10-04,PRODUCT_EVENT,,MOBILE_APP,,TND
4c056708-a89d-4649-aec7-069be9505175,OP-000892,135.05,2026-09-23,BILL_PAYMENT,,ATM,,TND
7e9308eb-2669-4dc5-a96d-b8bf509e4f87,OP-000893,379.16,2026-10-06,DEPOSIT,,POS,,TND
fc08d5f4-6b0a-400a-80c7-1e44b59a39a7,OP-000894,298.44,2026-09-04,CARD_PURCHASE,,POS,FOOD_DELIVERY,TND
2ecd0ce0-37ce-44b3-bb33-b0e719183e8a,OP-000895,289.79,2026-08-18,SAVINGS,,ATM,,TND
e6ee527b-2c1b-4a91-a493-714bb2bad56b,OP-000896,412.46,2026-10-08,SAVINGS,,ONLINE,,TND
9e1cd179-232c-4848-b615-d36a7f8fea95,OP-000897,127.38,2026-08-05,ONLINE_PAYMENT,,MOBILE_APP,TELECOM,TND
98ea3367-2331-4fba-8dcf-6a8d2475028a,OP-000898,512.74,2026-10-13,SAVINGS,,MOBILE_APP,,EUR
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000899,99.25,2026-09-05,CARD_PURCHASE,,ATM,RESTAURANT,TND
98ea3367-2331-4fba-8dcf-6a8d2475028a,OP-000900,25.08,2026-10-12,ONLINE_PAYMENT,,ATM,FOOD_DELIVERY,TND
1d7d8f22-0b82-43f0-a7d1-4feec5caaa97,OP-000901,367.35,2026-10-10,SAVINGS,,ATM,,TND
d5aca640-a679-462e-ac8a-fc17aad46bae,OP-000902,78.09,2026-09-13,CARD_PURCHASE,,POS,RETAIL,TND
4c056708-a89d-4649-aec7-069be9505175,OP-000903,123.8,2026-09-07,BILL_PAYMENT,,ONLINE,,TND
023a65f7-7884-4f2c-805c-1b2cfdd790e8,OP-000904,24.81,2026-09-20,ONLINE_PAYMENT,,ATM,GROCERY,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000905,51.96,2026-09-02,BILL_PAYMENT,,ONLINE,,TND
1d7d8f22-0b82-43f0-a7d1-4feec5caaa97,OP-000906,385.36,2026-10-14,ONLINE_PAYMENT,,POS,RESTAURANT,TND
d5aca640-a679-462e-ac8a-fc17aad46bae,OP-000907,492.21,2026-08-30,TRANSFER,OUT,ONLINE,,TND
9e1cd179-232c-4848-b615-d36a7f8fea95,OP-000908,358.97,2026-08-12,TRANSFER,OUT,MOBILE_APP,,TND
4c056708-a89d-4649-aec7-069be9505175,OP-000909,0,2026-09-12,PRODUCT_EVENT,,ONLINE,,TND
2ecd0ce0-37ce-44b3-bb33-b0e719183e8a,OP-000910,0,2026-09-24,PRODUCT_EVENT,,POS,,TND
7e9308eb-2669-4dc5-a96d-b8bf509e4f87,OP-000911,110.01,2026-09-29,BILL_PAYMENT,,MOBILE_APP,,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000912,68.15,2026-08-11,CARD_PURCHASE,,POS,RESTAURANT,TND
caa48f29-3c8e-4100-81b5-bc72037a6324,OP-000913,498.81,2026-09-15,TRANSFER,IN,ONLINE,,TND
e6ee527b-2c1b-4a91-a493-714bb2bad56b,OP-000914,366.21,2026-09-02,TRANSFER,IN,ATM,,EUR
9e1cd179-232c-4848-b615-d36a7f8fea95,OP-000915,148.61,2026-08-31,TRANSFER,IN,ATM,,TND
98ea3367-2331-4fba-8dcf-6a8d2475028a,OP-000916,178.91,2026-10-12,SAVINGS,,ATM,,TND
2101db79-89a1-414b-9b37-351d9797701b,OP-000917,248.38,2026-09-04,TRANSFER,OUT,MOBILE_APP,,TND
fc08d5f4-6b0a-400a-80c7-1e44b59a39a7,OP-000918,464.56,2026-08-31,SAVINGS,,MOBILE_APP,,TND
2101db79-89a1-414b-9b37-351d9797701b,OP-000919,419.13,2026-09-27,TRANSFER,IN,ONLINE,,EUR
2101db79-89a1-414b-9b37-351d9797701b,OP-000920,324.29,2026-08-29,DEPOSIT,,ONLINE,,TND
9e1cd179-232c-4848-b615-d36a7f8fea95,OP-000921,259.28,2026-09-09,DEPOSIT,,ONLINE,,TND
2ecd0ce0-37ce-44b3-bb33-b0e719183e8a,OP-000922,37.17,2026-09-30,BILL_PAYMENT,,POS,,TND
2101db79-89a1-414b-9b37-351d9797701b,OP-000923,209.43,2026-09-13,ONLINE_PAYMENT,,ATM,E_COMMERCE,TND
98ea3367-2331-4fba-8dcf-6a8d2475028a,OP-000924,179.39,2026-09-29,CARD_PURCHASE,,POS,E_COMMERCE,TND
b9765fa3-eb6d-476d-b764-aea7af2b8717,OP-000925,283.14,2026-09-30,SAVINGS,,ATM,,TND
8b4318d7-b169-44ad-9bb1-a5d4dcc3848e,OP-000926,86.54,2026-08-08,SAVINGS,,MOBILE_APP,,TND
2101db79-89a1-414b-9b37-351d9797701b,OP-000927,0,2026-08-02,PRODUCT_EVENT,,MOBILE_APP,,EUR
2101db79-89a1-414b-9b37-351d9797701b,OP-000928,266.45,2026-09-20,DEPOSIT,,ONLINE,,TND
8b4318d7-b169-44ad-9bb1-a5d4dcc3848e,OP-000929,61.29,2026-08-30,BILL_PAYMENT,,ONLINE,,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000930,40.55,2026-08-31,SAVINGS,,POS,,TND
7e9308eb-2669-4dc5-a96d-b8bf509e4f87,OP-000931,157.09,2026-08-20,CARD_PURCHASE,,ONLINE,FUEL,TND
2101db79-89a1-414b-9b37-351d9797701b,OP-000932,42.68,2026-10-04,BILL_PAYMENT,,ATM,,TND
2eb9fcac-f9f8-48bc-b186-3f087468dc42,OP-000933,379.96,2026-10-06,ONLINE_PAYMENT,,POS,GROCERY,EUR
9e1cd179-232c-4848-b615-d36a7f8fea95,OP-000934,239.55,2026-09-12,SAVINGS,,MOBILE_APP,,TND
4c056708-a89d-4649-aec7-069be9505175,OP-000935,281.15,2026-10-10,TRANSFER,IN,ONLINE,,TND
efaa92cf-0e87-4370-ba67-be22f07d585d,OP-000936,151.23,2026-08-31,BILL_PAYMENT,,ONLINE,,EUR
2320cd15-2f4f-4184-a03f-31cce81b30f2,OP-000937,567.59,2026-09-18,SAVINGS,,POS,,TND
4c056708-a89d-4649-aec7-069be9505175,OP-000938,193.71,2026-09-07,CARD_PURCHASE,,ONLINE,RETAIL,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000939,0,2026-09-04,PRODUCT_EVENT,,MOBILE_APP,,TND
fc08d5f4-6b0a-400a-80c7-1e44b59a39a7,OP-000940,0,2026-10-04,PRODUCT_EVENT,,MOBILE_APP,,TND
db0c197a-9abf-446d-a292-f08378fe8df9,OP-000941,214.49,2026-09-14,ONLINE_PAYMENT,,ONLINE,RETAIL,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000942,16.54,2026-09-10,CARD_PURCHASE,,MOBILE_APP,E_COMMERCE,TND
7e9308eb-2669-4dc5-a96d-b8bf509e4f87,OP-000943,0,2026-09-30,PRODUCT_EVENT,,ONLINE,,TND
1d7d8f22-0b82-43f0-a7d1-4feec5caaa97,OP-000944,135.9,2026-10-13,BILL_PAYMENT,,ATM,,TND
fc08d5f4-6b0a-400a-80c7-1e44b59a39a7,OP-000945,394.49,2026-08-23,SAVINGS,,POS,,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000946,178.26,2026-09-26,BILL_PAYMENT,,MOBILE_APP,,TND
8b4318d7-b169-44ad-9bb1-a5d4dcc3848e,OP-000947,224.65,2026-09-18,CARD_PURCHASE,,ATM,FUEL,TND
caa48f29-3c8e-4100-81b5-bc72037a6324,OP-000948,225.86,2026-09-30,CARD_PURCHASE,,POS,TELECOM,TND
4c056708-a89d-4649-aec7-069be9505175,OP-000949,146.62,2026-08-06,CARD_PURCHASE,,POS,GROCERY,TND
2101db79-89a1-414b-9b37-351d9797701b,OP-000950,435.04,2026-08-06,TRANSFER,OUT,POS,,TND
46249a16-3043-4206-a6eb-10182dcb4257,OP-000951,275.34,2026-08-12,DEPOSIT,,POS,,TND
023a65f7-7884-4f2c-805c-1b2cfdd790e8,OP-000952,249.67,2026-08-19,CARD_PURCHASE,,ONLINE,E_COMMERCE,TND
6c4c71c8-cf5d-436e-ad6e-6c2a47f0637f,OP-000953,219.53,2026-10-06,CARD_PURCHASE,,MOBILE_APP,RESTAURANT,TND
2ecd0ce0-37ce-44b3-bb33-b0e719183e8a,OP-000954,350.27,2026-09-10,TRANSFER,IN,ATM,,TND
6c4c71c8-cf5d-436e-ad6e-6c2a47f0637f,OP-000955,130.61,2026-09-09,DEPOSIT,,MOBILE_APP,,TND
efaa92cf-0e87-4370-ba67-be22f07d585d,OP-000956,25.21,2026-09-06,CARD_PURCHASE,,POS,E_COMMERCE,TND
6c4c71c8-cf5d-436e-ad6e-6c2a47f0637f,OP-000957,91.4,2026-09-23,ONLINE_PAYMENT,,MOBILE_APP,TELECOM,TND
efaa92cf-0e87-4370-ba67-be22f07d585d,OP-000958,111.16,2026-08-05,BILL_PAYMENT,,POS,,EUR
2101db79-89a1-414b-9b37-351d9797701b,OP-000959,157.84,2026-08-31,DEPOSIT,,POS,,TND
8b4318d7-b169-44ad-9bb1-a5d4dcc3848e,OP-000960,375.86,2026-10-12,DEPOSIT,,ONLINE,,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000961,0,2026-08-21,PRODUCT_EVENT,,MOBILE_APP,,TND
fc08d5f4-6b0a-400a-80c7-1e44b59a39a7,OP-000962,135.28,2026-09-01,CARD_PURCHASE,,ONLINE,TELECOM,TND
16b627b5-bed0-421c-b04c-248716ba2757,OP-000963,83.01,2026-09-28,TRANSFER,IN,ATM,,EUR
6c4c71c8-cf5d-436e-ad6e-6c2a47f0637f,OP-000964,0,2026-10-11,PRODUCT_EVENT,,POS,,TND
2101db79-89a1-414b-9b37-351d9797701b,OP-000965,260.53,2026-08-28,ONLINE_PAYMENT,,POS,TELECOM,TND
d5aca640-a679-462e-ac8a-fc17aad46bae,OP-000966,0,2026-08-01,PRODUCT_EVENT,,POS,,EUR
6c4c71c8-cf5d-436e-ad6e-6c2a47f0637f,OP-000967,0,2026-09-12,PRODUCT_EVENT,,POS,,TND
98ea3367-2331-4fba-8dcf-6a8d2475028a,OP-000968,320.14,2026-08-05,DEPOSIT,,ATM,,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000969,0,2026-10-12,PRODUCT_EVENT,,ATM,,TND
db0c197a-9abf-446d-a292-f08378fe8df9,OP-000970,440.77,2026-10-05,DEPOSIT,,MOBILE_APP,,TND
9e1cd179-232c-4848-b615-d36a7f8fea95,OP-000971,501.65,2026-08-20,SAVINGS,,POS,,TND
6c4c71c8-cf5d-436e-ad6e-6c2a47f0637f,OP-000972,464.62,2026-08-10,TRANSFER,OUT,ONLINE,,TND
7ac599cc-ebe3-46c5-8f8f-8f2e29e57712,OP-000973,105.94,2026-09-17,BILL_PAYMENT,,POS,,TND
efaa92cf-0e87-4370-ba67-be22f07d585d,OP-000974,267.2,2026-09-30,SAVINGS,,POS,,TND
e6ee527b-2c1b-4a91-a493-714bb2bad56b,OP-000975,577.45,2026-08-06,DEPOSIT,,ATM,,TND
caa48f29-3c8e-4100-81b5-bc72037a6324,OP-000976,121.89,2026-09-11,BILL_PAYMENT,,MOBILE_APP,,TND
db0c197a-9abf-446d-a292-f08378fe8df9,OP-000977,270.66,2026-09-29,DEPOSIT,,ATM,,TND
4c056708-a89d-4649-aec7-069be9505175,OP-000978,122.67,2026-08-11,TRANSFER,IN,MOBILE_APP,,TND
0aced6d2-4fe1-4787-b653-d3bf70a4c30e,OP-000979,252.61,2026-09-16,TRANSFER,IN,MOBILE_APP,,TND
d5aca640-a679-462e-ac8a-fc17aad46bae,OP-000980,333.51,2026-09-10,ONLINE_PAYMENT,,ONLINE,GROCERY,TND
16b627b5-bed0-421c-b04c-248716ba2757,OP-000981,65.7,2026-10-09,SAVINGS,,ATM,,TND
16b627b5-bed0-421c-b04c-248716ba2757,OP-000982,457.44,2026-08-24,SAVINGS,,ATM,,TND
caa48f29-3c8e-4100-81b5-bc72037a6324,OP-000983,55.49,2026-08-14,SAVINGS,,POS,,TND
46249a16-3043-4206-a6eb-10182dcb4257,OP-000984,399.83,2026-10-04,ONLINE_PAYMENT,,ONLINE,GROCERY,TND
e6ee527b-2c1b-4a91-a493-714bb2bad56b,OP-000985,394.27,2026-10-02,ONLINE_PAYMENT,,POS,TELECOM,TND
98ea3367-2331-4fba-8dcf-6a8d2475028a,OP-000986,166.63,2026-09-19,BILL_PAYMENT,,ATM,,TND
2eb9fcac-f9f8-48bc-b186-3f087468dc42,OP-000987,0,2026-10-04,PRODUCT_EVENT,,MOBILE_APP,,TND
46249a16-3043-4206-a6eb-10182dcb4257,OP-000988,11.42,2026-09-22,CARD_PURCHASE,,ATM,RETAIL,TND
fc08d5f4-6b0a-400a-80c7-1e44b59a39a7,OP-000989,562.11,2026-09-03,DEPOSIT,,MOBILE_APP,,TND
9e1cd179-232c-4848-b615-d36a7f8fea95,OP-000990,176.21,2026-09-06,ONLINE_PAYMENT,,ATM,FOOD_DELIVERY,TND
fc08d5f4-6b0a-400a-80c7-1e44b59a39a7,OP-000991,532.15,2026-08-20,DEPOSIT,,ONLINE,,TND
efaa92cf-0e87-4370-ba67-be22f07d585d,OP-000992,66.14,2026-08-29,BILL_PAYMENT,,ONLINE,,TND
4c056708-a89d-4649-aec7-069be9505175,OP-000993,52.29,2026-09-12,BILL_PAYMENT,,ATM,,TND
efaa92cf-0e87-4370-ba67-be22f07d585d,OP-000994,0,2026-10-12,PRODUCT_EVENT,,ONLINE,,TND
1d7d8f22-0b82-43f0-a7d1-4feec5caaa97,OP-000995,0,2026-09-11,PRODUCT_EVENT,,ONLINE,,TND
2eb9fcac-f9f8-48bc-b186-3f087468dc42,OP-000996,120.34,2026-08-04,BILL_PAYMENT,,ATM,,TND
2ecd0ce0-37ce-44b3-bb33-b0e719183e8a,OP-000997,103.68,2026-08-28,CARD_PURCHASE,,POS,RETAIL,EUR
d5aca640-a679-462e-ac8a-fc17aad46bae,OP-000998,195.2,2026-08-09,ONLINE_PAYMENT,,ATM,GROCERY,TND
2eb9fcac-f9f8-48bc-b186-3f087468dc42,OP-000999,30.93,2026-08-02,CARD_PURCHASE,,ATM,RESTAURANT,EUR
46249a16-3043-4206-a6eb-10182dcb4257,OP-001000,0,2026-10-06,PRODUCT_EVENT,,ONLINE,,TND
